AREAP;attacked;denounce;females;Attacks per female;Denounces per female
3154606005014;0.549974632166413;0.1993911719939117;4.676813800101471;130.89613610922578;45.68814549788674
3154606005015;0.5903614457831325;0.21335341365461846;4.914156626506024;131.46868888585746;46.70751910962753
3154606005016;0.6193841494194852;0.20696617869762746;4.943462897526501;135.30034102977052;46.101334024100325
3154606005017;0.5944444444444444;0.2196969696969697;5.108585858585859;125.62158940946809;47.27156121095517
3154606005018;0.5784957092377587;0.20949015648662292;4.881877839475012;131.79179337685147;46.56622473381688
3154606005019;0.5766716943187531;0.20915032679738563;5.246857717445953;124.42518656696618;45.103219499901265
3154606005020;0.5656768998490186;0.21036738802214394;5.06341217916457;125.31727205859056;47.69291548355464
3154804001001;0.3986272439281943;0.14044350580781415;3.2254487856388594;137.55803623807859;47.162300330198946
3156700003001;0.6409227683049148;0.21464393179538616;5.707121364092277;124.37600986999163;41.734815669118575
3156700003002;0.6976976976976977;0.25225225225225223;5.615615615615615;137.78243292132177;49.27067427067432
3156700003003;0.8033033033033034;0.2932932932932933;6.549049049049049;131.07989864525786;47.040332661247696
3156700003004;0.746740220661986;0.2642928786359077;6.348044132397192;129.17410190258127;45.436553861829665
3156700003005;1.207;0.4295;9.458;134.98617659215557;47.12461372047272
3156700003006;1.142;0.4035;9.2605;132.2771041952542;46.62073388213087
3157807005001;0.8242363545317977;0.2914371557336004;6.374561842764146;137.78461704100135;48.06926923852315
3157807005002;0.9559779889944973;0.3311655827913957;7.690845422711356;131.9727435035086;44.62827484338234
3157807005003;0.731058705469142;0.25639739086803814;5.985449071751129;131.88241902491762;45.36133153794973
3157807005004;0.6633165829145728;0.23969849246231156;5.408542713567839;134.70321693939775;48.81663562568085
3157807005005;0.5223350253807106;0.18730964467005076;4.603553299492386;127.24003999384705;44.92349162399924
3157807005006;0.8688688688688688;0.3203203203203203;6.930930930930931;131.47325986378246;48.04783505763896
3157807005007;0.6083459024635495;0.22171945701357465;5.512820512820513;119.67899984491238;43.05296401827322
3157807005008;0.7320622177621676;0.2513798294029102;5.875062719518314;135.57346929148227;45.32648039923504
3157807005009;0.6277665995975855;0.22484909456740443;5.20523138832998;132.4550589138114;48.55851587491424
3157807005010;0.5728643216080402;0.20351758793969849;5.036180904522613;125.73131223884972;44.351711939651615
3157807005011;0.5654582074521651;0.20694864048338368;5.120342396777442;117.20987974764398;43.142133965396816
3157807005012;0.5723651033787192;0.20776601109430157;4.977307110438729;125.69729816325874;46.70875434869386
3162922001001;1.084542271135568;0.3676838419209605;7.7658829414707355;147.92066742564057;50.81308010015011
3162955001001;0.8269134567283641;0.29964982491245623;6.614307153576789;137.5319252298182;49.38976959766768
3165537001001;1.062;0.394;8.4805;133.6180823669791;49.12219300307529
3167202005001;0.6446904881731254;0.23251132360342225;5.405133366884751;129.77660375747934;47.016168140979474
3167202005002;0.6150353178607467;0.23208879919273462;5.340060544904137;128.093842473257;46.98428183544229
3167202005003;0.8326653306613226;0.30210420841683366;6.683867735470942;132.7777905683714;47.25397278628742
3167202005004;0.6544080604534005;0.23022670025188918;5.572292191435769;127.41702741702724;45.36407617012149
3167202005005;0.6333500753390257;0.23756906077348067;5.4590657960823705;125.6502120012917;46.740973184971224
3167202005006;0.6586345381526104;0.24949799196787148;5.13855421686747;143.22912696406675;53.96977520471495
3167202005007;0.5864851235501765;0.21482602118003025;4.799798285426122;138.8901623394815;51.78024754424147
3167202005008;0.9194597298649325;0.33516758379189593;7.4387193596798395;132.76585053282204;48.68388309483856
3167202005009;0.5671039354187689;0.20433905146316853;4.949041372351161;126.24298562744556;45.73112026441996
3167202005010;0.5954773869346733;0.2135678391959799;5.271859296482412;121.49930053196364;43.27430804817743
3167202005011;0.6302267002518892;0.22921914357682618;4.98287153652393;142.81653974349183;49.69688441980639
3167202005012;0.5778564206268959;0.21132457027300303;4.725480283114257;135.5340382008733;51.37008536907425
3167202005013;0.8479239619809905;0.3016508254127064;6.764382191095548;135.8979226640996;50.71374209693369
3171204003001;0.6094614997483644;0.22496225465525918;5.231001509813789;126.40994392156354;47.99739627369216
3171204003002;0.5689134808853119;0.20422535211267606;4.987927565392354;129.2395300317835;45.89437781087682
3171204003003;0.8432648973460191;0.2884326489734602;6.8252378567851775;133.33724362767907;44.948217920175836
3171204003004;1.0580290145072537;0.37318659329664833;8.594797398699349;132.0109503264933;46.28803706967006
3171204003005;1.192;0.418;9.5815;128.18898827780376;46.00338908382633
