is_working_pct;under_influence;has_gun;gender_stress;chance_changing_working_status;pct_change_wage;Run;Aggressor;Person;Stress;aggressor_pct
0.1;0.01;0.1;0.6333333333333333;0.5;0.5;47;37;2207;0.010341175215785156;0.01676483914816493
0.1;0.01;0.1;0.9;0.01;0.01;48;30;2210;0.009863054401505577;0.013574660633484163
0.1;0.01;0.1;0.9;0.01;0.17333333333333334;49;25;2200;0.009766005520610762;0.011363636363636364
0.1;0.01;0.1;0.9;0.01;0.33666666666666667;50;33;2212;0.009841591442348502;0.014918625678119348
0.1;0.01;0.1;0.9;0.01;0.5;51;33;2187;0.00982094971099157;0.015089163237311385
0.1;0.01;0.1;0.9;0.17333333333333334;0.01;52;34;2180;0.01038445961674625;0.015596330275229359
0.1;0.01;0.1;0.9;0.17333333333333334;0.17333333333333334;53;35;2204;0.010258449683175547;0.01588021778584392
0.1;0.01;0.1;0.9;0.17333333333333334;0.33666666666666667;54;41;2185;0.010208122196869148;0.018764302059496567
0.1;0.01;0.1;0.9;0.17333333333333334;0.5;55;31;2191;0.010306362993549204;0.014148790506617983
0.1;0.01;0.1;0.9;0.33666666666666667;0.01;56;42;2199;0.010557477916494952;0.019099590723055934
0.1;0.01;0.1;0.9;0.33666666666666667;0.17333333333333334;57;35;2199;0.010282960303117851;0.015916325602546612
0.1;0.01;0.1;0.9;0.33666666666666667;0.33666666666666667;58;26;2214;0.010194162054446553;0.011743450767841012
0.1;0.01;0.1;0.9;0.33666666666666667;0.5;59;32;2214;0.010377933034891788;0.014453477868112014
0.1;0.01;0.1;0.9;0.5;0.01;60;29;2235;0.010803672285037;0.012975391498881432
0.1;0.01;0.1;0.9;0.5;0.17333333333333334;61;38;2177;0.010537137207196168;0.017455213596692696
0.1;0.01;0.1;0.9;0.5;0.33666666666666667;62;50;2168;0.01036426643256801;0.023062730627306273
0.1;0.01;0.1;0.9;0.5;0.5;63;38;2205;0.010190707334690434;0.017233560090702947
0.1;0.01;0.3666666666666667;0.1;0.01;0.01;64;38;2194;0.013468781404310862;0.01731996353691887
0.1;0.01;0.3666666666666667;0.1;0.01;0.17333333333333334;65;41;2152;0.01350326769700348;0.019052044609665426
0.1;0.01;0.3666666666666667;0.1;0.01;0.33666666666666667;66;56;2152;0.01343687681688381;0.026022304832713755
0.1;0.01;0.3666666666666667;0.1;0.01;0.5;67;54;2132;0.01347396606605099;0.025328330206378986
0.1;0.01;0.3666666666666667;0.1;0.17333333333333334;0.01;68;45;2160;0.01310074503882536;0.020833333333333332
0.1;0.01;0.3666666666666667;0.1;0.17333333333333334;0.17333333333333334;69;50;2163;0.013332445750159528;0.02311604253351826
0.1;0.01;0.3666666666666667;0.1;0.17333333333333334;0.33666666666666667;70;38;2178;0.013221920096833305;0.017447199265381085
0.1;0.01;0.3666666666666667;0.1;0.17333333333333334;0.5;71;45;2156;0.012816723080229318;0.020871985157699443
