metro;Run;Aggressor;Person;Stress;aggressor_pct
VOLTA REDONDA - BARRA MANSA;4485;105;2231;0.024942921810246804;0.047064096817570594
VOLTA REDONDA - BARRA MANSA;4486;107;2199;0.02492742993964349;0.048658481127785355
VOLTA REDONDA - BARRA MANSA;4487;133;2158;0.025015472026963286;0.061631139944392954
VOLTA REDONDA - BARRA MANSA;4488;119;2208;0.02491784857423299;0.05389492753623189
VOLTA REDONDA - BARRA MANSA;4489;132;2157;0.025152267460851183;0.061196105702364396
VOLTA REDONDA - BARRA MANSA;4490;137;2116;0.02523728048977746;0.06474480151228733
VOLTA REDONDA - BARRA MANSA;4491;127;2164;0.025074934913828565;0.05868761552680222
VOLTA REDONDA - BARRA MANSA;4492;124;2187;0.02521073062566609;0.0566986739826246
VOLTA REDONDA - BARRA MANSA;4493;124;2182;0.02499151898657503;0.05682859761686526
VOLTA REDONDA - BARRA MANSA;4494;108;2239;0.025413989577668838;0.0482358195623046
VOLTA REDONDA - BARRA MANSA;4495;133;2177;0.02509768778741697;0.06109324758842444
VOLTA REDONDA - BARRA MANSA;4496;135;2119;0.025265249657086885;0.06370929683813119
VOLTA REDONDA - BARRA MANSA;4497;123;2191;0.02485848857841054;0.056138749429484255
VOLTA REDONDA - BARRA MANSA;4498;131;2158;0.02494309823127761;0.060704355885078776
VOLTA REDONDA - BARRA MANSA;4499;123;2192;0.025024770844149374;0.05611313868613139
VOLTA REDONDA - BARRA MANSA;4500;130;2168;0.025348873482803486;0.05996309963099631
VOLTA REDONDA - BARRA MANSA;4501;123;2203;0.02526077972453616;0.055832955061280075
VOLTA REDONDA - BARRA MANSA;4502;117;2180;0.024628049162581305;0.053669724770642205
VOLTA REDONDA - BARRA MANSA;4503;118;2212;0.025066177620077252;0.05334538878842676
VOLTA REDONDA - BARRA MANSA;4504;103;2203;0.02523256454395131;0.04675442578302315
VOLTA REDONDA - BARRA MANSA;4505;111;2218;0.025062201165177024;0.05004508566275924
VOLTA REDONDA - BARRA MANSA;4506;122;2189;0.025149454686404428;0.05573321151210599
VOLTA REDONDA - BARRA MANSA;4507;115;2198;0.02507293755946411;0.05232029117379436
VOLTA REDONDA - BARRA MANSA;4508;128;2145;0.02505806306937282;0.059673659673659674
VOLTA REDONDA - BARRA MANSA;4509;136;2154;0.025173058936888152;0.06313834726090993
VOLTA REDONDA - BARRA MANSA;4510;125;2154;0.024711891485069165;0.058031569173630455
VOLTA REDONDA - BARRA MANSA;4511;106;2216;0.02537262314583995;0.04783393501805054
VOLTA REDONDA - BARRA MANSA;4512;120;2176;0.024505793673934916;0.05514705882352941
VOLTA REDONDA - BARRA MANSA;4513;126;2151;0.025276219089144052;0.058577405857740586
VOLTA REDONDA - BARRA MANSA;4514;117;2181;0.0253374977873972;0.05364511691884457
VOLTA REDONDA - BARRA MANSA;4515;109;2216;0.024957899266514042;0.04918772563176895
VOLTA REDONDA - BARRA MANSA;4516;110;2203;0.024941427104814683;0.04993191103041307
VOLTA REDONDA - BARRA MANSA;4517;115;2216;0.025512805542692567;0.05189530685920578
VOLTA REDONDA - BARRA MANSA;4518;132;2145;0.025190843204217404;0.06153846153846154
VOLTA REDONDA - BARRA MANSA;4519;132;2131;0.025342724628136123;0.06194274988268419
VOLTA REDONDA - BARRA MANSA;4520;127;2165;0.025240196620964207;0.058660508083140876
VOLTA REDONDA - BARRA MANSA;4521;119;2208;0.024912371302583065;0.05389492753623189
VOLTA REDONDA - BARRA MANSA;4522;122;2134;0.02513849286873618;0.05716963448922212
VOLTA REDONDA - BARRA MANSA;4523;111;2200;0.024850235807656114;0.05045454545454545
VOLTA REDONDA - BARRA MANSA;4524;135;2186;0.025178286685811603;0.06175663311985361
VOLTA REDONDA - BARRA MANSA;4525;117;2194;0.025268746401044755;0.05332725615314494
VOLTA REDONDA - BARRA MANSA;4526;139;2119;0.025342304851049394;0.06559697970740916
VOLTA REDONDA - BARRA MANSA;4527;114;2215;0.024794223424360988;0.05146726862302483
VOLTA REDONDA - BARRA MANSA;4528;115;2204;0.024758965616628867;0.052177858439201454
VOLTA REDONDA - BARRA MANSA;4529;130;2184;0.025072049213235272;0.05952380952380952
VOLTA REDONDA - BARRA MANSA;4530;135;2152;0.025010810764874325;0.06273234200743494
VOLTA REDONDA - BARRA MANSA;4531;117;2221;0.024988781603584854;0.052678973435389465
VOLTA REDONDA - BARRA MANSA;4532;120;2202;0.02493750671494732;0.05449591280653951
VOLTA REDONDA - BARRA MANSA;4533;129;2191;0.02519568609884751;0.058877225011410315
VOLTA REDONDA - BARRA MANSA;4534;108;2188;0.02480258313837944;0.04936014625228519
VOLTA REDONDA - BARRA MANSA;4535;125;2192;0.024995974335518728;0.057025547445255474
VOLTA REDONDA - BARRA MANSA;4536;126;2206;0.025433495453866507;0.057116953762466005
VOLTA REDONDA - BARRA MANSA;4537;125;2164;0.025118982368406928;0.057763401109057304
VOLTA REDONDA - BARRA MANSA;4538;117;2182;0.025248192275221855;0.053620531622364805
VOLTA REDONDA - BARRA MANSA;4539;130;2181;0.025270971750896543;0.05960568546538285
VOLTA REDONDA - BARRA MANSA;4540;104;2209;0.024978541215042668;0.047080126754187414
VOLTA REDONDA - BARRA MANSA;4541;127;2157;0.025182197471581045;0.05887807139545665
VOLTA REDONDA - BARRA MANSA;4542;112;2218;0.025014721426800602;0.05049594229035167
VOLTA REDONDA - BARRA MANSA;4543;129;2155;0.025354238440606903;0.05986078886310905
VOLTA REDONDA - BARRA MANSA;4544;117;2183;0.025277751804442715;0.053595968850206135
VOLTA REDONDA - BARRA MANSA;4545;125;2157;0.025336578970404235;0.057950857672693555
VOLTA REDONDA - BARRA MANSA;4546;107;2222;0.02496968699469652;0.04815481548154815
VOLTA REDONDA - BARRA MANSA;4547;119;2177;0.024619019139276496;0.05466237942122187
VOLTA REDONDA - BARRA MANSA;4548;118;2166;0.025006473438769442;0.05447830101569714
VOLTA REDONDA - BARRA MANSA;4549;137;2151;0.025186720689699783;0.06369130636913063
VOLTA REDONDA - BARRA MANSA;4550;113;2223;0.025047434443913413;0.05083220872694557
VOLTA REDONDA - BARRA MANSA;4551;120;2169;0.025337267685383587;0.05532503457814661
VOLTA REDONDA - BARRA MANSA;4552;120;2163;0.02538374982847249;0.05547850208044383
VOLTA REDONDA - BARRA MANSA;4553;127;2145;0.024968454387643682;0.05920745920745921
VOLTA REDONDA - BARRA MANSA;4554;110;2210;0.024737800642140338;0.049773755656108594
VOLTA REDONDA - BARRA MANSA;4555;109;2196;0.02465861478051886;0.04963570127504554
VOLTA REDONDA - BARRA MANSA;4556;117;2199;0.024987215662804672;0.05320600272851296
VOLTA REDONDA - BARRA MANSA;4557;134;2145;0.025065561967054745;0.06247086247086247
VOLTA REDONDA - BARRA MANSA;4558;122;2191;0.02503555345857075;0.05568233683249658
VOLTA REDONDA - BARRA MANSA;4559;116;2163;0.0248424980155617;0.053629218677762366
VOLTA REDONDA - BARRA MANSA;4560;115;2203;0.025025548844907264;0.05220154334997731
VOLTA REDONDA - BARRA MANSA;4561;127;2153;0.02498004104873489;0.058987459359033906
VOLTA REDONDA - BARRA MANSA;4562;123;2208;0.024749663696162848;0.05570652173913043
VOLTA REDONDA - BARRA MANSA;4563;114;2209;0.024720503328870023;0.05160706201901313
VOLTA REDONDA - BARRA MANSA;4564;127;2181;0.025225113676378964;0.05823016964695094
VOLTA REDONDA - BARRA MANSA;4565;116;2250;0.02518313281327699;0.051555555555555556
VOLTA REDONDA - BARRA MANSA;4566;129;2199;0.02536826281115549;0.058663028649386086
VOLTA REDONDA - BARRA MANSA;4567;116;2201;0.025054942163984337;0.052703316674238984
VOLTA REDONDA - BARRA MANSA;4568;126;2178;0.025333928873931853;0.05785123966942149
VOLTA REDONDA - BARRA MANSA;4569;121;2212;0.024710980699412285;0.054701627486437615
VOLTA REDONDA - BARRA MANSA;4570;109;2187;0.024906706391715532;0.04983996342021033
VOLTA REDONDA - BARRA MANSA;4571;128;2147;0.025070674754882442;0.05961807172799255
VOLTA REDONDA - BARRA MANSA;4572;118;2173;0.025030457532616898;0.054302807179015186
VOLTA REDONDA - BARRA MANSA;4573;126;2177;0.02501798206814583;0.05787781350482315
VOLTA REDONDA - BARRA MANSA;4574;128;2146;0.025283250380110707;0.05964585274930102
VOLTA REDONDA - BARRA MANSA;4575;109;2164;0.025158210926808013;0.050369685767097966
VOLTA REDONDA - BARRA MANSA;4576;122;2166;0.02512054912311527;0.05632502308402586
VOLTA REDONDA - BARRA MANSA;4577;116;2182;0.02481428471193993;0.05316223648029331
VOLTA REDONDA - BARRA MANSA;4578;115;2185;0.025164576034549548;0.05263157894736842
VOLTA REDONDA - BARRA MANSA;4579;124;2159;0.025228224356988783;0.05743399722093562
VOLTA REDONDA - BARRA MANSA;4580;117;2212;0.025174827826988384;0.05289330922242315
VOLTA REDONDA - BARRA MANSA;4581;129;2208;0.02474662414727668;0.058423913043478264
VOLTA REDONDA - BARRA MANSA;4582;107;2215;0.024771536530352776;0.04830699774266366
VOLTA REDONDA - BARRA MANSA;4583;119;2167;0.025254050709050704;0.05491462851868943
VOLTA REDONDA - BARRA MANSA;4584;130;2155;0.02502835901105798;0.060324825986078884
VOLTA REDONDA - BARRA MANSA;4585;124;2165;0.025352456776241754;0.057274826789838335
VOLTA REDONDA - BARRA MANSA;4586;124;2178;0.024950463777644257;0.05693296602387511
VOLTA REDONDA - BARRA MANSA;4587;116;2189;0.02523822218333388;0.05299223389675651
VOLTA REDONDA - BARRA MANSA;4588;124;2168;0.025056805825210346;0.05719557195571956
VOLTA REDONDA - BARRA MANSA;4589;113;2207;0.02489288241216924;0.05120072496601722
VOLTA REDONDA - BARRA MANSA;4590;116;2180;0.025133069985781815;0.05321100917431193
VOLTA REDONDA - BARRA MANSA;4591;107;2176;0.024932313594869287;0.04917279411764706
VOLTA REDONDA - BARRA MANSA;4592;127;2166;0.025038288625992985;0.05863342566943675
VOLTA REDONDA - BARRA MANSA;4593;120;2178;0.024899107570297285;0.05509641873278237
VOLTA REDONDA - BARRA MANSA;4594;106;2189;0.025213452275272347;0.04842393787117405
VOLTA REDONDA - BARRA MANSA;4595;112;2167;0.025153793370890184;0.05168435625288417
VOLTA REDONDA - BARRA MANSA;4596;142;2179;0.025206439169342523;0.06516750803120698
VOLTA REDONDA - BARRA MANSA;4597;131;2189;0.024966523066073484;0.059844677935130194
VOLTA REDONDA - BARRA MANSA;4598;115;2194;0.025047546497383492;0.05241567912488605
VOLTA REDONDA - BARRA MANSA;4599;126;2136;0.024967250057667898;0.05898876404494382
RIO DE JANEIRO;4600;213;4310;0.02442477962569808;0.0494199535962877
RIO DE JANEIRO;4601;201;4313;0.02390835034374211;0.04660329237189891
RIO DE JANEIRO;4602;185;4338;0.024318170128426665;0.04264638082065468
RIO DE JANEIRO;4603;216;4296;0.024544018153116725;0.05027932960893855
RIO DE JANEIRO;4604;200;4291;0.024198852318057625;0.04660918200885574
RIO DE JANEIRO;4605;224;4272;0.024159058420134417;0.052434456928838954
RIO DE JANEIRO;4606;222;4266;0.024083708950732852;0.052039381153305204
RIO DE JANEIRO;4607;209;4324;0.023974525421372347;0.048334875115633676
RIO DE JANEIRO;4608;192;4324;0.023992134543116824;0.04440333024976873
RIO DE JANEIRO;4609;201;4339;0.024230227368111278;0.046324037796727356
RIO DE JANEIRO;4610;188;4342;0.024649084080414004;0.04329801934592354
RIO DE JANEIRO;4611;202;4290;0.024383521653000492;0.047086247086247084
RIO DE JANEIRO;4612;200;4321;0.02417484552124688;0.046285582041194165
RIO DE JANEIRO;4613;197;4309;0.0241080685984573;0.0457182640983987
RIO DE JANEIRO;4614;183;4334;0.0239413299034826;0.0422242731887402
RIO DE JANEIRO;4615;205;4297;0.02421303538031044;0.04770770304863858
RIO DE JANEIRO;4616;206;4237;0.02418325030557509;0.048619306112815674
RIO DE JANEIRO;4617;201;4340;0.024197015387361694;0.04631336405529954
RIO DE JANEIRO;4618;234;4252;0.024473116522724516;0.05503292568203198
RIO DE JANEIRO;4619;209;4311;0.023942517766758268;0.0484806309440965
RIO DE JANEIRO;4620;220;4309;0.024351854339238175;0.051055929449988394
RIO DE JANEIRO;4621;216;4284;0.024185632152804004;0.05042016806722689
RIO DE JANEIRO;4622;205;4308;0.024247661449704114;0.04758588672237697
RIO DE JANEIRO;4623;228;4274;0.02422892390747496;0.05334581188582124
RIO DE JANEIRO;4624;186;4357;0.024125465608372056;0.042689924259811794
RIO DE JANEIRO;4625;231;4277;0.02394058351974115;0.054009819967266774
RIO DE JANEIRO;4626;218;4301;0.024182331746150372;0.05068588700302255
RIO DE JANEIRO;4627;203;4334;0.0238236414721729;0.04683894785417628
RIO DE JANEIRO;4628;208;4327;0.02417681790406802;0.04807025652877282
RIO DE JANEIRO;4629;201;4306;0.024015800888225258;0.04667905248490478
RIO DE JANEIRO;4630;208;4310;0.024037371319639612;0.04825986078886311
RIO DE JANEIRO;4631;235;4254;0.02432914962374969;0.055242125058768216
RIO DE JANEIRO;4632;195;4320;0.024293107789299714;0.04513888888888889
RIO DE JANEIRO;4633;209;4302;0.02424229857157779;0.048582054858205485
RIO DE JANEIRO;4634;234;4238;0.024111944756832367;0.05521472392638037
RIO DE JANEIRO;4635;214;4274;0.02415779666360586;0.0500701918577445
RIO DE JANEIRO;4636;216;4266;0.024243533022202078;0.05063291139240506
RIO DE JANEIRO;4637;200;4303;0.024232603632314633;0.04647920055775041
RIO DE JANEIRO;4638;206;4289;0.024303618182822832;0.0480298437864304
RIO DE JANEIRO;4639;190;4335;0.024134945808778032;0.04382929642445214
RIO DE JANEIRO;4640;174;4365;0.02418415780144132;0.03986254295532646
RIO DE JANEIRO;4641;212;4298;0.024217935321974783;0.049325267566309915
RIO DE JANEIRO;4642;196;4317;0.024115528903049636;0.04540189946722261
RIO DE JANEIRO;4643;197;4316;0.024196085103107653;0.045644114921223354
RIO DE JANEIRO;4644;216;4299;0.024130360540470415;0.05024424284717376
RIO DE JANEIRO;4645;203;4304;0.024197536401393466;0.04716542750929368
RIO DE JANEIRO;4646;192;4334;0.024043831675831;0.044300876788186436
RIO DE JANEIRO;4647;222;4310;0.02416068650955391;0.051508120649651976
RIO DE JANEIRO;4648;209;4304;0.024201022510123307;0.04855947955390334
RIO DE JANEIRO;4649;214;4293;0.024084360031521212;0.049848590729093874
RIO DE JANEIRO;4650;216;4293;0.02404552355766533;0.050314465408805034
RIO DE JANEIRO;4651;217;4277;0.024100176319327895;0.05073649754500818
RIO DE JANEIRO;4652;221;4275;0.024167431338001807;0.05169590643274854
RIO DE JANEIRO;4653;174;4365;0.024146494574939382;0.03986254295532646
RIO DE JANEIRO;4654;188;4361;0.02432623292469625;0.043109378582893834
RIO DE JANEIRO;4655;199;4325;0.024277147864037167;0.046011560693641616
RIO DE JANEIRO;4656;188;4341;0.024232156642875858;0.0433079935498733
RIO DE JANEIRO;4657;192;4329;0.023949723754784224;0.04435204435204435
RIO DE JANEIRO;4658;199;4338;0.02411926099817526;0.045873674504379895
RIO DE JANEIRO;4659;216;4299;0.024127942487038083;0.05024424284717376
RIO DE JANEIRO;4660;221;4286;0.024183117353733248;0.051563229118058794
RIO DE JANEIRO;4661;187;4343;0.02393827405843505;0.04305779415150818
RIO DE JANEIRO;4662;220;4270;0.023964744291387865;0.05152224824355972
RIO DE JANEIRO;4663;199;4328;0.024321278743809308;0.04597966728280961
RIO DE JANEIRO;4664;207;4286;0.02446428809936995;0.048296780214652356
RIO DE JANEIRO;4665;199;4331;0.02410159560392159;0.04594781805587624
RIO DE JANEIRO;4666;190;4334;0.024163157460301662;0.043839409321642826
RIO DE JANEIRO;4667;220;4304;0.023965381722153324;0.05111524163568773
RIO DE JANEIRO;4668;193;4342;0.024153217014699014;0.04444956241363427
RIO DE JANEIRO;4669;218;4282;0.02417629601226704;0.05091078935077067
RIO DE JANEIRO;4670;202;4313;0.02420686606703563;0.046835149547878506
RIO DE JANEIRO;4671;197;4309;0.02419525459006781;0.0457182640983987
RIO DE JANEIRO;4672;211;4324;0.024202716762772077;0.04879740980573543
RIO DE JANEIRO;4673;197;4332;0.024141797868537734;0.04547553093259465
RIO DE JANEIRO;4674;195;4317;0.024073549707380237;0.045170257123002086
RIO DE JANEIRO;4675;191;4329;0.02417311299982352;0.044121044121044124
RIO DE JANEIRO;4676;191;4341;0.024274966035411193;0.04399907855332873
RIO DE JANEIRO;4677;183;4337;0.02428291240786095;0.04219506571362693
RIO DE JANEIRO;4678;211;4291;0.024489934141624058;0.04917268701934281
RIO DE JANEIRO;4679;223;4258;0.024264011852373046;0.05237200563644904
RIO DE JANEIRO;4680;215;4299;0.02408781802388393;0.05001163061177018
RIO DE JANEIRO;4681;216;4296;0.024001130981413668;0.05027932960893855
RIO DE JANEIRO;4682;200;4319;0.024245792627870293;0.0463070155128502
RIO DE JANEIRO;4683;184;4349;0.02416405732093635;0.04230857668429524
RIO DE JANEIRO;4684;198;4327;0.024351154717192493;0.04575918650335105
RIO DE JANEIRO;4685;208;4325;0.024140656383087773;0.048092485549132945
RIO DE JANEIRO;4686;201;4329;0.024352735436842448;0.04643104643104643
RIO DE JANEIRO;4687;207;4307;0.02401083401349033;0.048061295565358715
RIO DE JANEIRO;4688;222;4277;0.024217657039697037;0.051905541267243394
RIO DE JANEIRO;4689;208;4295;0.024051188195197828;0.04842840512223516
RIO DE JANEIRO;4690;207;4342;0.02410498775069915;0.047673883003224324
RIO DE JANEIRO;4691;219;4286;0.02428424956628452;0.0510965935604293
RIO DE JANEIRO;4692;209;4315;0.02410529525116637;0.04843568945538818
RIO DE JANEIRO;4693;206;4305;0.024194766972993623;0.0478513356562137
RIO DE JANEIRO;4694;195;4329;0.024224774176308563;0.04504504504504504
RIO DE JANEIRO;4695;230;4269;0.024174925532746482;0.053876786132583745
RIO DE JANEIRO;4696;205;4326;0.024095459779907527;0.04738788719371244
RIO DE JANEIRO;4697;198;4317;0.024261766720804805;0.04586518415566365
RIO DE JANEIRO;4698;223;4277;0.024046167404290185;0.052139350011690434
RIO DE JANEIRO;4699;195;4317;0.02407700387416003;0.045170257123002086
RIO DE JANEIRO;4700;237;4246;0.024117859006651;0.05581723975506359
RIO DE JANEIRO;4701;187;4320;0.02422513514697376;0.043287037037037034
RIO DE JANEIRO;4702;217;4304;0.024230122568644402;0.0504182156133829
RIO DE JANEIRO;4703;217;4315;0.02423274871317045;0.05028968713789108
RIO DE JANEIRO;4704;215;4284;0.024114329368463545;0.050186741363211954
RIO DE JANEIRO;4705;215;4269;0.02443967309497767;0.05036308268915437
RIO DE JANEIRO;4706;204;4302;0.024067471067153567;0.04741980474198047
RIO DE JANEIRO;4707;217;4282;0.02421488720541784;0.05067725361980383
RIO DE JANEIRO;4708;207;4262;0.024231785426456945;0.048568747067104644
RIO DE JANEIRO;4709;201;4321;0.024015971316383708;0.04651700995140014
RIO DE JANEIRO;4710;197;4371;0.024395215925147394;0.045069778082818576
RIO DE JANEIRO;4711;179;4387;0.0241886651974903;0.040802370640528836
RIO DE JANEIRO;4712;193;4328;0.02413641461968687;0.04459334565619224
RIO DE JANEIRO;4713;195;4322;0.024145221647196975;0.045118000925497455
RIO DE JANEIRO;4714;196;4338;0.024129069560273244;0.045182111572153065
RIO DE JANEIRO;4715;218;4286;0.024111684454132594;0.05086327578161456
RIO DE JANEIRO;4716;222;4256;0.024078609742797148;0.052161654135338346
RIO DE JANEIRO;4717;194;4329;0.024372133036128736;0.044814044814044815
RIO DE JANEIRO;4718;235;4246;0.02410160024986407;0.055346208195949126
RIO DE JANEIRO;4719;204;4326;0.024287901985331303;0.047156726768377254
RIO DE JANEIRO;4720;205;4308;0.02424905087700115;0.04758588672237697
RIO DE JANEIRO;4721;241;4240;0.023988110675197235;0.056839622641509435
RIO DE JANEIRO;4722;224;4269;0.024177377950248585;0.052471304755211993
RIO DE JANEIRO;4723;231;4262;0.024218480140089493;0.05419990614734866
RIO DE JANEIRO;4724;212;4306;0.02426552274740613;0.04923362749651649
RIO DE JANEIRO;4725;192;4349;0.0241591637333355;0.044148080018395035
RIO DE JANEIRO;4726;214;4306;0.024338025902971485;0.04969809568044589
RIO DE JANEIRO;4727;197;4317;0.024027972368440433;0.045633541811443135
RIO DE JANEIRO;4728;196;4335;0.02398037558686906;0.045213379469434836
RIO DE JANEIRO;4729;197;4320;0.024192130040922955;0.04560185185185185
RIO DE JANEIRO;4730;205;4334;0.02433802611513871;0.04730041532071989
RIO DE JANEIRO;4731;213;4295;0.02413405504673256;0.04959254947613504
RIO DE JANEIRO;4732;216;4289;0.024318756727826244;0.050361389601305664
RIO DE JANEIRO;4733;186;4348;0.024275673601280145;0.042778288868445265
RIO DE JANEIRO;4734;229;4283;0.02405758770601147;0.0534671958907308
RIO DE JANEIRO;4735;215;4277;0.02390379151107285;0.0502688800561141
RIO DE JANEIRO;4736;203;4303;0.023881027763832843;0.04717638856611666
RIO DE JANEIRO;4737;212;4288;0.024657584323855578;0.049440298507462684
RIO DE JANEIRO;4738;194;4351;0.0240901028012748;0.04458745116065272
RIO DE JANEIRO;4739;183;4353;0.024291978936641843;0.04203997243280496
RIO DE JANEIRO;4740;198;4314;0.024262372510315263;0.0458970792767733
RIO DE JANEIRO;4741;205;4304;0.024297063443159447;0.04763011152416357
RIO DE JANEIRO;4742;201;4324;0.024108875418118996;0.046484736355226645
RIO DE JANEIRO;4743;217;4283;0.024011549739915386;0.050665421433574595
RIO DE JANEIRO;4744;184;4351;0.02422411454129321;0.04228912893587681
RIO DE JANEIRO;4745;209;4276;0.024025000242207478;0.04887745556594949
RIO DE JANEIRO;4746;197;4326;0.024167794011366536;0.045538603791030974
RIO DE JANEIRO;4747;210;4318;0.024246834068732685;0.04863362667901806
RIO DE JANEIRO;4748;196;4288;0.024512962607188087;0.0457089552238806
RIO DE JANEIRO;4749;212;4289;0.024068861697618467;0.04942877127535556
RIO DE JANEIRO;4750;206;4302;0.024395257192332407;0.04788470478847048
RIO DE JANEIRO;4751;233;4248;0.023862615212650186;0.05484934086629002
RIO DE JANEIRO;4752;229;4256;0.02418732297127612;0.05380639097744361
RIO DE JANEIRO;4753;198;4348;0.024325104806029126;0.04553817847286108
RIO DE JANEIRO;4754;194;4351;0.024104985677198563;0.04458745116065272
RIO DE JANEIRO;4755;201;4316;0.024134995532603204;0.04657089898053753
RIO DE JANEIRO;4756;185;4363;0.024034887478849732;0.04240201696080678
RIO DE JANEIRO;4757;217;4254;0.02439590474030836;0.05101081335213916
RIO DE JANEIRO;4758;204;4322;0.02409645209309003;0.047200370198981954
RIO DE JANEIRO;4759;182;4351;0.024326632198431963;0.041829464490921626
RIO DE JANEIRO;4760;202;4328;0.02445757993910617;0.0466728280961183
RIO DE JANEIRO;4761;216;4276;0.02410620557241176;0.050514499532273154
RIO DE JANEIRO;4762;229;4275;0.024288784678828283;0.053567251461988305
RIO DE JANEIRO;4763;210;4279;0.024123078492566133;0.049076887123159614
RIO DE JANEIRO;4764;206;4307;0.02393888379396761;0.04782911539354539
RIO DE JANEIRO;4765;211;4316;0.024126957927704806;0.048887859128822986
RIO DE JANEIRO;4766;212;4289;0.024573994556351557;0.04942877127535556
RIO DE JANEIRO;4767;200;4339;0.024156435885883686;0.046093569946992395
RIO DE JANEIRO;4768;218;4291;0.02449027610413873;0.05080400838965276
RIO DE JANEIRO;4769;188;4321;0.024144010597582685;0.04350844711872252
RIO DE JANEIRO;4770;234;4260;0.024488449144635775;0.054929577464788736
RIO DE JANEIRO;4771;212;4292;0.02427852541605323;0.049394221808014914
RIO DE JANEIRO;4772;228;4283;0.024133433004072384;0.05323371468596778
RIO DE JANEIRO;4773;213;4309;0.024174099191065473;0.0494314226038524
RIO DE JANEIRO;4774;198;4354;0.02440641120441659;0.045475424896646764
RIO DE JANEIRO;4775;205;4327;0.024183445992485092;0.04737693552114629
RIO DE JANEIRO;4776;201;4309;0.024123376742479396;0.046646553724762126
RIO DE JANEIRO;4777;210;4301;0.024220006524802242;0.04882585445245292
RIO DE JANEIRO;4778;188;4350;0.024576402338148996;0.0432183908045977
RIO DE JANEIRO;4779;219;4282;0.024226401497398613;0.0511443250817375
RIO DE JANEIRO;4780;204;4295;0.024344848067063274;0.04749708963911525
RIO DE JANEIRO;4781;216;4281;0.024161525436763177;0.050455501051156273
RIO DE JANEIRO;4782;211;4278;0.024204764225950092;0.0493221131369799
RIO DE JANEIRO;4783;193;4357;0.02472876359731502;0.044296534312600416
RIO DE JANEIRO;4784;220;4307;0.024135265103590455;0.05107963779893197
RIO DE JANEIRO;4785;217;4295;0.024200086185275103;0.05052386495925495
RIO DE JANEIRO;4786;216;4293;0.024346620373124912;0.050314465408805034
RIO DE JANEIRO;4787;190;4367;0.024038060716228275;0.04350812915044653
RIO DE JANEIRO;4788;208;4296;0.02393571476829467;0.048417132216014895
RIO DE JANEIRO;4789;193;4309;0.02427355771081622;0.044789974472035275
RIO DE JANEIRO;4790;218;4281;0.023977022465957877;0.050922681616444754
RIO DE JANEIRO;4791;230;4250;0.024141508538522313;0.05411764705882353
RIO DE JANEIRO;4792;214;4283;0.024132215498892204;0.04996497781928555
RIO DE JANEIRO;4793;209;4302;0.024162972871266657;0.048582054858205485
RIO DE JANEIRO;4794;247;4224;0.02434298159816928;0.058475378787878785
RIO DE JANEIRO;4795;214;4265;0.0240144697664053;0.050175849941383355
RIO DE JANEIRO;4796;192;4348;0.02409167755336495;0.04415823367065318
RIO DE JANEIRO;4797;214;4292;0.02424427129766613;0.04986020503261883
RIO DE JANEIRO;4798;216;4288;0.024396231825461155;0.05037313432835821
RIO DE JANEIRO;4799;186;4356;0.02410300284690401;0.04269972451790634
CAMPOS DOS GOYTACAZES;4800;138;2122;0.025953789817388856;0.06503298774740811
CAMPOS DOS GOYTACAZES;4801;121;2149;0.025450248991659066;0.056305258259655655
CAMPOS DOS GOYTACAZES;4802;123;2128;0.025932859493270455;0.05780075187969925
CAMPOS DOS GOYTACAZES;4803;128;2163;0.025667993601500787;0.05917706888580675
CAMPOS DOS GOYTACAZES;4804;138;2112;0.025262938879751066;0.06534090909090909
CAMPOS DOS GOYTACAZES;4805;132;2130;0.02586663079950982;0.061971830985915494
CAMPOS DOS GOYTACAZES;4806;122;2115;0.025790779401595448;0.05768321513002364
CAMPOS DOS GOYTACAZES;4807;129;2108;0.025860437963365887;0.061195445920303605
CAMPOS DOS GOYTACAZES;4808;124;2150;0.025354015400602014;0.05767441860465116
CAMPOS DOS GOYTACAZES;4809;106;2154;0.02541503806673429;0.04921077065923862
CAMPOS DOS GOYTACAZES;4810;107;2134;0.02559787662510291;0.05014058106841612
CAMPOS DOS GOYTACAZES;4811;127;2134;0.02554326764086699;0.05951265229615745
CAMPOS DOS GOYTACAZES;4812;125;2185;0.025917252341972372;0.057208237986270026
CAMPOS DOS GOYTACAZES;4813;102;2196;0.02567944649868965;0.04644808743169399
CAMPOS DOS GOYTACAZES;4814;139;2095;0.025709243105091584;0.06634844868735083
CAMPOS DOS GOYTACAZES;4815;122;2134;0.026142926698364398;0.05716963448922212
CAMPOS DOS GOYTACAZES;4816;117;2145;0.02587634993741811;0.05454545454545454
CAMPOS DOS GOYTACAZES;4817;113;2159;0.02557991609006129;0.0523390458545623
CAMPOS DOS GOYTACAZES;4818;114;2152;0.02583429217947121;0.05297397769516728
CAMPOS DOS GOYTACAZES;4819;132;2152;0.02553775152069665;0.06133828996282528
CAMPOS DOS GOYTACAZES;4820;144;2128;0.025546196952564534;0.06766917293233082
CAMPOS DOS GOYTACAZES;4821;124;2160;0.025413490691450553;0.05740740740740741
CAMPOS DOS GOYTACAZES;4822;101;2172;0.025724084578107157;0.046500920810313075
CAMPOS DOS GOYTACAZES;4823;121;2116;0.02569653924319284;0.05718336483931947
